osmid,y,x,street_count,ref,highway,geometry
32124735,45.4812068,-73.5829616,3,,,POINT (-73.5829616 45.4812068)
32124752,45.4953774,-73.5661519,3,,,POINT (-73.5661519 45.4953774)
32124753,45.4961948,-73.5653643,4,,,POINT (-73.5653643 45.4961948)
32124754,45.4968894,-73.5647074,4,,,POINT (-73.5647074 45.4968894)
32125078,45.5019002,-73.5674744,4,,,POINT (-73.5674744 45.5019002)
32125245,45.4903218,-73.550641,3,2,motorway_junction,POINT (-73.550641 45.4903218)
32582952,45.5029987,-73.6677962,3,,motorway_junction,POINT (-73.6677962 45.5029987)
32585167,45.5546416,-73.5544703,4,,,POINT (-73.5544703 45.5546416)
32585244,45.5608617,-73.5738348,4,,,POINT (-73.5738348 45.5608617)
32661140,45.4626182,-73.5634751,5,,,POINT (-73.5634751 45.4626182)
32661193,45.4617329,-73.5629739,3,,,POINT (-73.5629739 45.4617329)
32661260,45.4677005,-73.5664976,4,,,POINT (-73.5664976 45.4677005)
32661282,45.4812897,-73.5584235,2,,,POINT (-73.5584235 45.4812897)
32661292,45.4890695,-73.5570668,3,,,POINT (-73.5570668 45.4890695)
32661319,45.49277,-73.5577848,2,,,POINT (-73.5577848 45.49277)
32661535,45.4518365,-73.5679883,3,,,POINT (-73.5679883 45.4518365)
32662002,45.4209928,-73.6516534,3,,,POINT (-73.6516534 45.4209928)
32662079,45.4262832,-73.5962976,2,,,POINT (-73.5962976 45.4262832)
32672036,45.4513055,-73.5680481,3,,,POINT (-73.5680481 45.4513055)
32672204,45.4513671,-73.5678163,3,,,POINT (-73.5678163 45.4513671)
32764434,45.4625203,-73.5811333,4,,,POINT (-73.5811333 45.4625203)
32764514,45.4233464,-73.622099,4,,,POINT (-73.622099 45.4233464)
95871978,45.4484365,-73.7173282,3,58,motorway_junction,POINT (-73.7173282 45.4484365)
97876387,45.4705418,-73.5908258,4,,,POINT (-73.5908258 45.4705418)
98356322,45.4696149,-73.7129659,3,4,motorway_junction,POINT (-73.7129659 45.4696149)
98356331,45.4614769,-73.7239874,3,3,motorway_junction,POINT (-73.7239874 45.4614769)
98367588,45.4944623,-73.6787481,4,,,POINT (-73.6787481 45.4944623)
98372194,45.4709262,-73.7113885,3,2,motorway_junction,POINT (-73.7113885 45.4709262)
98422950,45.4900906,-73.7350562,3,,,POINT (-73.7350562 45.4900906)
98422970,45.4945623,-73.6877345,3,65,motorway_junction,POINT (-73.6877345 45.4945623)
98427837,45.4875798,-73.6381218,3,66,motorway_junction,POINT (-73.6381218 45.4875798)
98430305,45.475356,-73.6154913,3,64,motorway_junction,POINT (-73.6154913 45.475356)
110468282,45.6977504,-73.509004,1,,,POINT (-73.509004 45.6977504)
110735559,45.4896089,-73.7632076,3,,,POINT (-73.7632076 45.4896089)
110735562,45.4898676,-73.7581103,3,,,POINT (-73.7581103 45.4898676)
110744827,45.4939098,-73.6913405,3,,,POINT (-73.6913405 45.4939098)
110756937,45.495578,-73.6785233,3,,,POINT (-73.6785233 45.495578)
110756942,45.4951168,-73.6839877,3,,,POINT (-73.6839877 45.4951168)
110756949,45.4940732,-73.6934566,3,,,POINT (-73.6934566 45.4940732)
110756955,45.4928041,-73.6975686,3,,,POINT (-73.6975686 45.4928041)
110756956,45.4922046,-73.699509,3,,,POINT (-73.699509 45.4922046)
110756966,45.4891795,-73.7118594,3,,,POINT (-73.7118594 45.4891795)
116346914,45.4610948,-73.6961369,3,2,motorway_junction,POINT (-73.6961369 45.4610948)
116346933,45.4730172,-73.7072355,3,,,POINT (-73.7072355 45.4730172)
116346934,45.473668,-73.7082163,3,3-O,motorway_junction,POINT (-73.7082163 45.473668)
116346943,45.4851606,-73.7287927,3,6,motorway_junction,POINT (-73.7287927 45.4851606)
116346953,45.4929276,-73.7402821,3,,,POINT (-73.7402821 45.4929276)
116352308,45.4966915,-73.746441,3,8,motorway_junction,POINT (-73.746441 45.4966915)
116352322,45.508421,-73.7614456,3,,,POINT (-73.7614456 45.508421)
116383726,45.4729892,-73.7074688,3,3-E,motorway_junction,POINT (-73.7074688 45.4729892)
116386236,45.4479808,-73.7011176,3,60,motorway_junction,POINT (-73.7011176 45.4479808)
116392129,45.4446686,-73.6931155,3,,,POINT (-73.6931155 45.4446686)
116408681,45.4481099,-73.7008286,3,,,POINT (-73.7008286 45.4481099)
116415774,45.4371903,-73.6919571,3,,,POINT (-73.6919571 45.4371903)
116443132,45.4877032,-73.7313003,3,,motorway_junction,POINT (-73.7313003 45.4877032)
116474772,45.4910251,-73.7448525,3,,,POINT (-73.7448525 45.4910251)
122829001,45.5320546,-73.669882,3,2,motorway_junction,POINT (-73.669882 45.5320546)
122829020,45.5288431,-73.6589305,3,1-E,motorway_junction,POINT (-73.6589305 45.5288431)
127962991,45.5257456,-73.6102023,4,,,POINT (-73.6102023 45.5257456)
159117726,45.5227922,-73.5458787,5,,,POINT (-73.5458787 45.5227922)
159117733,45.5307491,-73.563041,4,,,POINT (-73.563041 45.5307491)
159123336,45.5206433,-73.5478915,4,,,POINT (-73.5478915 45.5206433)
